Year,Month,Day,AirportID,Time,TimeZone,SkyCondition,Visibility,WeatherType,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,WetBulbCelsius,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,ValueForWindCharacter,StationPressure,PressureTendency,PressureChange,SeaLevelPressure,RecordType,HourlyPrecip,Altimeter
2013,7,17,15304,1504,-5,BKN045CB OVC060,7,#NAME?,72,22,71,21.4,70,21,93,15,40,40,30.11,,,M,SP,,30.12
2013,7,17,15304,1541,-5,FEW037CB OVC180,0.25,#NAME?,73,23,70,20.9,68,20,84,16,100,30,30.11,,,M,SP,,30.12
2013,7,17,15304,1549,-5,SCT037CB OVC180,6,#NAME?,73,23,71,21.6,70,21,90,6,90,26,30.12,,,M,SP,,30.13
2013,7,17,15304,1553,-5,SCT037CB OVC180,6,#NAME?,74,23.3,70,21.1,68,20,82,7,80,22,30.12,,,30.13,AA,0.29,30.13
2013,7,17,15304,1610,-5,SCT028 OVC046,10,,73,23,71,21.6,70,21,90,8,80,,30.11,,,M,SP,,30.12
2013,7,17,15304,1653,-5,FEW033 OVC130,10,,74,23.3,72,22.2,71,21.7,90,3,90,,30.1,,,30.1,AA,T,30.11
2013,7,17,15304,1753,-5,FEW095 OVC150,10,,76,24.4,73,22.9,72,22.2,87,5,VR,,30.07,,,30.08,AA,0.01,30.08
2013,7,17,15304,1853,-5,OVC170,10,,76,24.4,73,22.9,72,22.2,87,0,0,,30.09,,,30.1,AA,,30.1
2013,7,17,15304,1953,-5,OVC170,10,,76,24.4,73,22.9,72,22.2,87,3,40,,30.1,,,30.11,AA,,30.11
2013,7,17,15304,2053,-5,BKN210,10,,76,24.4,74,23.3,73,22.8,90,3,40,,30.11,,,30.12,AA,,30.12
2013,7,17,15304,2153,-5,BKN150 BKN230,10,,76,24.4,74,23.3,73,22.8,90,3,VR,,30.12,,,30.13,AA,,30.13
2013,7,17,15304,2253,-5,BKN150 BKN230,10,,76,24.4,73,22.9,72,22.2,87,5,90,,30.13,,,30.13,AA,,30.14
2013,7,17,15304,2353,-5,SCT150 BKN230,10,,75,23.9,72,22.4,71,21.7,87,0,0,,30.11,,,30.11,AA,,30.12
2013,7,18,15304,53,-5,SCT150 BKN230,10,,74,23.3,71,21.8,70,21.1,87,0,0,,30.1,,,30.11,AA,,30.11
2013,7,18,15304,153,-5,SCT150 BKN230,10,,74,23.3,72,22.2,71,21.7,90,5,30,,30.1,,,30.11,AA,,30.11
2013,7,18,15304,253,-5,SCT015 BKN230,10,,74,23.3,72,22.2,71,21.7,90,3,VR,,30.09,,,30.09,AA,,30.1
2013,7,18,15304,353,-5,SCT100 BKN230,10,,74,23.3,72,22.2,71,21.7,90,0,0,,30.08,,,30.09,AA,,30.09
2013,7,18,15304,453,-5,FEW100 BKN230,10,,74,23.3,72,22.2,71,21.7,90,5,50,,30.09,,,30.1,AA,,30.1
2013,7,18,15304,553,-5,BKN200,10,,74,23.3,73,22.5,72,22.2,94,0,0,,30.09,,,30.1,AA,,30.1
2013,7,18,15304,653,-5,FEW020 BKN150 BKN200,10,,75,23.9,73,22.7,72,22.2,90,6,60,,30.11,,,30.11,AA,,30.12
2013,7,18,15304,753,-5,FEW020 BKN190,10,,77,25,74,23.1,72,22.2,85,7,90,,30.12,,,30.13,AA,,30.13
2013,7,18,15304,853,-5,FEW020 BKN190,10,,80,26.7,75,23.9,73,22.8,79,5,80,,30.12,,,30.12,AA,,30.13
2013,7,18,15304,926,-5,BKN020 BKN190,10,,81,27,75,23.8,72,22,74,8,110,,30.12,,,M,SP,,30.13
2013,7,18,15304,951,-5,SCT025 BKN190,10,,82,28,74,23.2,70,21,67,8,90,,30.12,,,M,SP,,30.13
2013,7,18,15304,953,-5,SCT025 BKN190,10,,82,27.8,74,23.2,70,21.1,67,6,VR,,30.12,,,30.12,AA,,30.13
2013,7,18,15304,1053,-5,SCT027 BKN200,10,,83,28.3,75,24.1,72,22.2,70,9,140,,30.12,,,30.12,AA,,30.13
2013,7,18,15304,1153,-5,FEW030 BKN040 BKN200,10,,84,28.9,76,24.2,72,22.2,67,10,160,,30.11,,,30.11,AA,,30.12
2013,7,18,15304,1253,-5,SCT035 OVC200,10,,85,29.4,75,23.7,70,21.1,61,7,140,,30.1,,,30.1,AA,,30.11
2013,7,18,15304,1353,-5,FEW038 SCT150 OVC250,10,,85,29.4,75,24,71,21.7,63,5,VR,,30.08,,,30.09,AA,,30.09
2013,7,18,15304,1453,-5,SCT038TCU SCT150 OVC250,10,,87,30.6,75,23.7,69,20.6,55,3,80,,30.05,,,30.06,AA,,30.06
2013,7,18,15304,1553,-5,FEW023 BKN038TCU OVC055,10,,79,26.1,74,23.1,71,21.7,77,14,170,26,30.06,,,30.06,AA,,30.07
2013,7,18,15304,1653,-5,SCT030TCU BKN055 OVC095,10,#NAME?,76,24.4,73,22.9,72,22.2,87,0,0,,30.05,,,30.06,AA,0.02,30.06
2013,7,18,15304,1753,-5,SCT030TCU BKN055 OVC095,10,,77,25,74,23.4,73,22.8,88,7,160,,30.06,,,30.07,AA,,30.07
2013,7,18,15304,1851,-5,SCT009 BKN070 BKN120,10,,75,24,74,23.1,73,23,94,5,120,,30.07,,,M,SP,,30.08
2013,7,18,15304,1853,-5,SCT009 BKN070 BKN120,10,,76,24.4,74,23.3,73,22.8,90,5,130,,30.07,,,30.07,AA,T,30.08
2013,7,18,15304,1900,-5,BKN009,10,,75,24,74,23.1,73,23,94,5,120,,30.07,3,4,30.07,SP,,30.08
2013,7,18,15304,1915,-5,SCT009 OVC110,10,,75,24,74,23.1,73,23,94,0,0,,30.07,,,M,SP,,30.08
2013,7,18,15304,1953,-5,FEW060 SCT085,10,#NAME?,76,24.4,74,23.3,73,22.8,90,0,0,,30.08,,,30.09,AA,T,30.09
2013,7,18,15304,2003,-5,SCT009 BKN013 BKN060,10,,75,24,74,23.1,73,23,94,0,0,,30.08,,,M,SP,,30.09
2013,7,18,15304,2029,-5,SCT012,10,,75,24,73,22.7,72,22,90,0,0,,30.09,,,M,SP,,30.1
2013,7,18,15304,2053,-5,SCT012 BKN040,10,,75,23.9,73,22.7,72,22.2,90,0,0,,30.09,,,30.1,AA,,30.1
2013,7,18,15304,2153,-5,FEW040 SCT250,10,,75,23.9,72,22.4,71,21.7,87,0,0,,30.1,,,30.1,AA,,30.11
2013,7,18,15304,2253,-5,SCT019 BKN250,10,,75,23.9,73,22.7,72,22.2,90,3,120,,30.1,,,30.11,AA,,30.11
2013,7,18,15304,2353,-5,SCT120 BKN250,10,,75,23.9,73,22.7,72,22.2,90,0,0,,30.1,,,30.11,AA,,30.11
2013,7,19,15304,53,-5,SCT120 BKN250,10,,75,23.9,74,23.1,73,22.8,94,0,0,,30.09,,,30.1,AA,,30.1
2013,7,19,15304,153,-5,SCT120 BKN250,10,,75,23.9,73,22.7,72,22.2,90,0,0,,30.09,,,30.09,AA,,30.1
2013,7,19,15304,200,-5,SCT008 SCT230 BKN250,10,,75,24,73,22.7,72,22,90,0,0,,30.09,,,M,SP,,30.1
2013,7,19,15304,253,-5,FEW006 BKN250,10,,75,23.9,73,22.7,72,22.2,90,0,0,,30.08,,,30.09,AA,,30.09
2013,7,19,15304,353,-5,BKN250,10,,74,23.3,73,22.5,72,22.2,94,3,110,,30.08,,,30.09,AA,,30.09
2013,7,19,15304,400,-5,FEW006 BKN250,10,,73,23,72,22.4,72,22,97,3,VR,,30.08,5,3,30.09,SP,,30.09
2013,7,19,15304,453,-5,BKN090 OVC110,10,,74,23.3,72,22.2,71,21.7,90,0,0,,30.08,,,30.09,AA,,30.09
2013,7,19,15304,553,-5,SCT090,10,,74,23.3,72,22.2,71,21.7,90,3,VR,,30.09,,,30.09,AA,,30.1
2013,7,19,15304,653,-5,FEW015 BKN150,10,,75,23.9,72,22.4,71,21.7,87,6,110,,30.11,,,30.11,AA,,30.12
2013,7,19,15304,753,-5,FEW015 BKN100 OVC150,10,,78,25.6,73,22.5,70,21.1,77,3,120,,30.13,,,30.13,AA,,30.14
2013,7,19,15304,853,-5,SCT050 OVC150,10,,80,26.7,73,22.9,70,21.1,72,3,VR,,30.13,,,30.13,AA,,30.14
2013,7,19,15304,953,-5,SCT035 OVC160,10,,82,27.8,76,24.3,73,22.8,74,7,140,,30.13,,,30.14,AA,,30.14
2013,7,19,15304,1053,-5,SCT020 OVC170,10,,84,28.9,77,25,74,23.3,72,9,150,,30.12,,,30.13,AA,,30.13
2013,7,19,15304,1153,-5,SCT025 OVC170,10,,85,29.4,77,25.1,74,23.3,70,7,180,,30.1,,,30.11,AA,,30.11
2013,7,19,15304,1253,-5,FEW030 SCT110 OVC170,10,,85,29.4,79,25.8,76,24.4,75,8,200,,30.09,,,30.1,AA,,30.1
2013,7,19,15304,1353,-5,FEW025CB BKN120 OVC280,8,,84,28.9,76,24.6,73,22.8,70,15,180,22,30.07,,,30.08,AA,T,30.08
2013,7,19,15304,1403,-5,FEW025CB BKN050 OVC085,4,#NAME?,81,27,75,24.1,73,23,77,8,130,17,30.08,,,M,SP,,30.09
2013,7,19,15304,1443,-5,SCT028CB BKN048CB OVC120,10,,77,25,74,23.4,73,23,88,7,320,,30.07,,,M,SP,,30.08
2013,7,19,15304,1453,-5,SCT028CB BKN048CB OVC120,10,,77,25,75,23.8,74,23.3,91,8,330,,30.08,,,30.09,AA,0.02,30.09
2013,7,19,15304,1553,-5,FEW026TCU BKN100 OVC130,10,,78,25.6,76,24.4,75,23.9,91,5,330,,30.07,,,30.08,AA,0.01,30.08
2013,7,19,15304,1636,-5,FEW017CB SCT044CB OVC090,9,#NAME?,75,24,74,23.1,73,23,94,11,290,,30.07,,,M,SP,,30.08
2013,7,19,15304,1653,-5,FEW017CB SCT044CB OVC090,9,#NAME?,76,24.4,74,23.3,73,22.8,90,3,330,,30.07,,,30.08,AA,0.01,30.08
2013,7,19,15304,1658,-5,FEW044TCU OVC120,10,,75,24,74,23.1,73,23,94,3,350,,30.07,,,M,SP,,30.08
2013,7,19,15304,1753,-5,SCT140 OVC280,10,,77,25,74,23.1,72,22.2,85,0,0,,30.06,,,30.07,AA,T,30.07
2013,7,19,15304,1853,-5,FEW130 BKN180 OVC300,10,,76,24.4,73,22.9,72,22.2,87,5,70,,30.08,,,30.08,AA,,30.09
2013,7,19,15304,1953,-5,FEW130 OVC190,10,,76,24.4,74,23.3,73,22.8,90,5,70,,30.09,,,30.1,AA,,30.1
2013,7,19,15304,2053,-5,SCT150 OVC200,10,,76,24.4,73,22.9,72,22.2,87,3,80,,30.1,,,30.11,AA,,30.11
2013,7,19,15304,2153,-5,SCT140 BKN240,10,,76,24.4,73,22.9,72,22.2,87,0,0,,30.11,,,30.12,AA,,30.12
2013,7,19,15304,2253,-5,SCT140 BKN240,10,,76,24.4,73,22.9,72,22.2,87,0,0,,30.11,,,30.12,AA,,30.12
2013,7,19,15304,2353,-5,FEW080 SCT140 BKN240,10,,75,23.9,73,22.7,72,22.2,90,3,130,,30.1,,,30.11,AA,,30.11
2013,7,20,15304,53,-5,FEW080 SCT140 BKN240,10,,75,23.9,73,22.7,72,22.2,90,0,0,,30.09,,,30.09,AA,,30.1
2013,7,20,15304,153,-5,SCT140 BKN240,10,,74,23.3,73,22.5,72,22.2,94,0,0,,30.07,,,30.07,AA,,30.08
2013,7,20,15304,253,-5,BKN140 BKN240,10,,74,23.3,72,22.2,71,21.7,90,0,0,,30.06,,,30.06,AA,,30.07
2013,7,20,15304,353,-5,BKN140 BKN240,10,,74,23.3,72,22.2,71,21.7,90,0,0,,30.05,,,30.06,AA,,30.06
2013,7,20,15304,453,-5,OVC140,10,,75,23.9,72,22.4,71,21.7,87,0,0,,30.05,,,30.06,AA,,30.06
2013,7,20,15304,553,-5,OVC140,10,,75,23.9,73,22.7,72,22.2,90,0,0,,30.06,,,30.07,AA,,30.07
2013,7,20,15304,653,-5,BKN150 OVC180,10,,76,24.4,73,22.9,72,22.2,87,6,110,,30.08,,,30.09,AA,,30.09
2013,7,20,15304,753,-5,FEW015 BKN170 OVC200,10,#NAME?,77,25,74,23.4,73,22.8,88,6,120,,30.1,,,30.11,AA,T,30.11
2013,7,20,15304,853,-5,SCT140 BKN190 OVC220,10,,79,26.1,76,24.1,74,23.3,85,5,110,,30.1,,,30.11,AA,,30.11
2013,7,20,15304,953,-5,FEW020 BKN140 OVC190,10,,82,27.8,78,25.4,76,24.4,82,6,160,,30.1,,,30.11,AA,,30.11
2013,7,20,15304,1053,-5,FEW013 OVC160,10,#NAME?,83,28.3,79,25.9,77,25,82,0,0,,30.11,,,30.12,AA,T,30.12
2013,7,20,15304,1153,-5,FEW016 SCT037 OVC140,10,#NAME?,83,28.3,79,25.9,77,25,82,6,210,,30.1,,,30.11,AA,T,30.11
2013,7,20,15304,1253,-5,FEW024 BKN140,10,,85,29.4,79,26.2,77,25,77,7,260,,30.08,,,30.09,AA,T,30.09
2013,7,20,15304,1353,-5,FEW023TCU SCT160 SCT280,10,,86,30,79,26,76,24.4,72,6,240,,30.04,,,30.05,AA,,30.05
2013,7,20,15304,1453,-5,FEW024TCU SCT110 SCT220,10,,89,31.7,78,25.7,74,23.3,61,7,240,,30.02,,,30.03,AA,,30.03
2013,7,20,15304,1553,-5,FEW024TCU BKN110 BKN220,10,,87,30.6,78,25.8,75,23.9,68,6,240,,30.02,,,30.02,AA,,30.03
2013,7,20,15304,1634,-5,FEW023CB SCT050,10,,86,30,76,24.6,72,22,63,10,180,,30.03,,,M,SP,,30.04
2013,7,20,15304,1653,-5,FEW023CB BKN045 OVC100,6,#NAME?,80,26.7,75,23.6,72,22.2,77,13,140,21,30.05,,,30.06,AA,0.04,30.06
2013,7,20,15304,1747,-5,FEW023 BKN046 OVC100,10,#NAME?,77,25,74,23.4,73,23,88,6,90,,30.04,,,M,SP,,30.05
2013,7,20,15304,1753,-5,FEW023 BKN046 OVC100,10,,77,25,74,23.4,73,22.8,88,0,0,,30.04,,,30.05,AA,0.03,30.05
2013,7,20,15304,1853,-5,FEW045 SCT100 OVC220,10,,78,25.6,75,23.6,73,22.8,85,0,0,,30.03,,,30.03,AA,,30.04
2013,7,20,15304,1953,-5,FEW130 OVC220,10,,77,25,74,23.4,73,22.8,88,0,0,,30.04,,,30.05,AA,,30.05
2013,7,20,15304,2053,-5,BKN250,10,,77,25,74,23.4,73,22.8,88,0,0,,30.06,,,30.06,AA,,30.07
2013,7,20,15304,2153,-5,BKN220,10,,77,25,74,23.4,73,22.8,88,0,0,,30.08,,,30.08,AA,,30.09
2013,7,20,15304,2253,-5,FEW250,10,,77,25,74,23.4,73,22.8,88,0,0,,30.1,,,30.1,AA,,30.11
2013,7,20,15304,2353,-5,FEW130 SCT250,10,,76,24.4,74,23.3,73,22.8,90,0,0,,30.09,,,30.09,AA,,30.1
2013,7,21,15304,53,-5,FEW120 SCT250,10,,76,24.4,74,23.3,73,22.8,90,0,0,,30.08,,,30.09,AA,,30.09
2013,7,21,15304,153,-5,FEW130 SCT250,10,,76,24.4,73,22.9,72,22.2,87,0,0,,30.07,,,30.08,AA,,30.08
2013,7,21,15304,253,-5,SCT130 SCT250,10,,76,24.4,74,23.3,73,22.8,90,0,0,,30.06,,,30.07,AA,,30.07
2013,7,21,15304,353,-5,SCT130 SCT250,10,,76,24.4,74,23.3,73,22.8,90,0,0,,30.06,,,30.06,AA,,30.07
2013,7,21,15304,453,-5,FEW130 SCT250,10,,76,24.4,74,23.3,73,22.8,90,0,0,,30.06,,,30.07,AA,,30.07
2013,7,21,15304,553,-5,FEW130 SCT250,10,,76,24.4,75,23.6,74,23.3,94,3,VR,,30.07,,,30.08,AA,,30.08
2013,7,21,15304,653,-5,FEW015 SCT130 SCT250,10,,77,25,75,23.8,74,23.3,91,3,170,,30.09,,,30.1,AA,,30.1
2013,7,21,15304,753,-5,FEW017TCU SCT190 SCT250,10,,81,27.2,77,25.2,76,24.4,85,3,150,,30.11,,,30.12,AA,,30.12
2013,7,21,15304,853,-5,FEW018 BKN170 BKN250,10,,83,28.3,79,25.9,77,25,82,6,VR,,30.12,,,30.13,AA,,30.13
2013,7,21,15304,953,-5,FEW016TCU BKN170 BKN250,10,,84,28.9,80,26.4,78,25.6,82,6,180,,30.12,,,30.13,AA,,30.13
2013,7,21,15304,1053,-5,FEW020TCU SCT170 BKN250,10,,86,30,80,26.4,77,25,75,6,VR,,30.13,,,30.13,AA,,30.14
2013,7,21,15304,1153,-5,SCT024TCU SCT170 BKN250,10,,87,30.6,79,26.1,76,24.4,70,10,180,,30.11,,,30.12,AA,,30.12
2013,7,21,15304,1253,-5,SCT025TCU SCT250,10,,89,31.7,80,26.4,76,24.4,66,9,190,,30.09,,,30.09,AA,,30.1
2013,7,21,15304,1353,-5,SCT037CB SCT250,10,,90,32.2,80,26.6,76,24.4,64,10,240,,30.07,,,30.07,AA,,30.08
2013,7,21,15304,1453,-5,SCT037TCU SCT250,10,,89,31.7,79,26.1,75,23.9,63,11,230,,30.05,,,30.06,AA,,30.06
2013,7,21,15304,1553,-5,FEW035 SCT250,10,,88,31.1,79,26.3,76,24.4,68,11,240,,30.05,,,30.05,AA,,30.06
2013,7,21,15304,1653,-5,FEW038 SCT250,10,,87,30.6,79,26.1,76,24.4,70,9,220,,30.05,,,30.06,AA,,30.06
2013,7,21,15304,1753,-5,SCT035TCU BKN250,10,,87,30.6,79,26.1,76,24.4,70,10,250,,30.05,,,30.06,AA,,30.06
2013,7,21,15304,1853,-5,FEW033TCU SCT250,10,,85,29.4,78,25.5,75,23.9,72,10,240,,30.06,,,30.07,AA,,30.07
2013,7,21,15304,1953,-5,SCT025TCU SCT250,10,,84,28.9,78,25.3,75,23.9,74,8,210,,30.1,,,30.11,AA,,30.11
2013,7,21,15304,2053,-5,FEW025 SCT250,10,,83,28.3,79,25.9,77,25,82,7,220,,30.12,,,30.13,AA,,30.13
2013,7,21,15304,2153,-5,SCT016 OVC250,10,,82,27.8,78,25.8,77,25,85,7,220,,30.12,,,30.13,AA,,30.13
2013,7,21,15304,2253,-5,SCT019 OVC250,10,,82,27.8,78,25.8,77,25,85,5,230,,30.12,,,30.13,AA,,30.13
2013,7,21,15304,2353,-5,SCT016 OVC250,10,,82,27.8,78,25.8,77,25,85,5,230,,30.12,,,30.13,AA,,30.13
2013,7,22,15304,53,-5,FEW019 OVC250,10,,81,27.2,77,25.2,76,24.4,85,5,220,,30.11,,,30.11,AA,,30.12
2013,7,22,15304,153,-5,SCT018,10,,81,27.2,78,25.6,77,25,88,7,210,,30.09,,,30.1,AA,,30.1
2013,7,22,15304,253,-5,SCT019 OVC250,10,,81,27.2,78,25.6,77,25,88,5,200,,30.07,,,30.08,AA,,30.08
2013,7,22,15304,353,-5,SCT019 OVC250,10,,80,26.7,77,25.1,76,24.4,88,3,210,,30.07,,,30.08,AA,,30.08
2013,7,22,15304,453,-5,SCT015 SCT019 BKN250,10,,80,26.7,78,25.4,77,25,91,6,170,,30.07,,,30.08,AA,,30.08
2013,7,22,15304,553,-5,FEW016 SCT023 BKN250,10,,80,26.7,78,25.4,77,25,91,5,180,,30.09,,,30.1,AA,,30.1
2013,7,22,15304,653,-5,FEW015TCU SCT250,10,,81,27.2,78,25.6,77,25,88,6,180,,30.11,,,30.11,AA,,30.12
2013,7,22,15304,753,-5,FEW015TCU SCT250,10,,83,28.3,79,25.9,77,25,82,7,190,,30.12,,,30.13,AA,,30.13
2013,7,22,15304,853,-5,FEW016TCU SCT250,10,,84,28.9,79,26.1,77,25,80,9,190,,30.13,,,30.14,AA,,30.14
2013,7,22,15304,953,-5,FEW022 SCT035 SCT250,10,,84,28.9,79,26.1,77,25,80,9,190,,30.13,,,30.14,AA,,30.14
2013,7,22,15304,1053,-5,SCT022 SCT250,10,,87,30.6,80,26.9,78,25.6,75,11,190,,30.13,,,30.14,AA,,30.14
2013,7,22,15304,1153,-5,SCT032TCU SCT250,10,,89,31.7,80,26.8,77,25,68,10,200,,30.12,,,30.13,AA,,30.13
2013,7,22,15304,1253,-5,SCT033TCU SCT250,10,,89,31.7,78,25.7,74,23.3,61,10,240,,30.11,,,30.12,AA,,30.12
2013,7,22,15304,1353,-5,SCT034TCU SCT250,10,,90,32.2,79,26.2,75,23.9,61,11,240,,30.1,,,30.11,AA,,30.11
2013,7,22,15304,1453,-5,FEW035 SCT250,10,,89,31.7,78,25.7,74,23.3,61,11,250,,30.08,,,30.09,AA,,30.09
2013,7,22,15304,1553,-5,FEW035TCU SCT250,10,,88,31.1,79,25.9,75,23.9,65,11,250,,30.08,,,30.09,AA,,30.09
2013,7,22,15304,1653,-5,FEW032TCU BKN250,10,,87,30.6,78,25.8,75,23.9,68,10,250,,30.09,,,30.1,AA,,30.1
2013,7,22,15304,1753,-5,FEW030 OVC250,10,,86,30,78,25.3,74,23.3,68,9,260,,30.1,,,30.1,AA,,30.11
2013,7,22,15304,1853,-5,FEW030 OVC250,10,,85,29.4,77,25.1,74,23.3,70,8,260,,30.08,,,30.09,AA,,30.09
2013,7,22,15304,1953,-5,FEW030 BKN250,10,,84,28.9,77,25,74,23.3,72,9,260,,30.07,,,30.08,AA,,30.08
2013,7,22,15304,2053,-5,FEW020 SCT110 BKN250,10,,83,28.3,77,25.2,75,23.9,77,7,270,,30.1,,,30.11,AA,,30.11
2013,7,22,15304,2153,-5,FEW020 SCT120 SCT250,10,,83,28.3,77,25.2,75,23.9,77,8,270,,30.11,,,30.11,AA,,30.12
2013,7,22,15304,2253,-5,FEW019 SCT120 SCT250,10,,83,28.3,77,25.2,75,23.9,77,8,270,,30.1,,,30.11,AA,,30.11
2013,7,22,15304,2353,-5,FEW020 SCT120 SCT250,10,,82,27.8,76,24.6,74,23.3,77,5,260,,30.09,,,30.09,AA,,30.1
2013,7,23,15304,53,-5,FEW020 SCT120 SCT250,10,,81,27.2,77,24.8,75,23.9,82,7,240,,30.09,,,30.09,AA,,30.1
2013,7,23,15304,153,-5,FEW030 BKN130 BKN250,10,,82,27.8,76,24.6,74,23.3,77,8,240,,30.07,,,30.08,AA,,30.08
2013,7,23,15304,253,-5,FEW030 SCT130 BKN250,10,,81,27.2,77,24.8,75,23.9,82,9,230,,30.06,,,30.06,AA,,30.07
2013,7,23,15304,353,-5,FEW030 SCT130 BKN250,10,,81,27.2,77,24.8,75,23.9,82,7,240,,30.04,,,30.05,AA,,30.05
2013,7,23,15304,453,-5,FEW120 SCT250,10,,81,27.2,77,24.8,75,23.9,82,8,240,,30.04,,,30.04,AA,,30.05
2013,7,23,15304,553,-5,FEW018 SCT130 SCT250,10,,81,27.2,77,24.8,75,23.9,82,7,250,,30.06,,,30.07,AA,,30.07
2013,7,23,15304,653,-5,FEW023 SCT250,10,,82,27.8,76,24.6,74,23.3,77,8,260,,30.08,,,30.09,AA,,30.09
2013,7,23,15304,753,-5,FEW023 SCT095 BKN250,10,,84,28.9,77,25,74,23.3,72,9,250,,30.09,,,30.1,AA,,30.1
2013,7,23,15304,853,-5,FEW024TCU SCT250,10,,85,29.4,77,25.1,74,23.3,70,8,250,,30.09,,,30.1,AA,,30.1
2013,7,23,15304,953,-5,SCT031TCU SCT250,10,,87,30.6,77,25.1,73,22.8,63,8,240,,30.09,,,30.1,AA,,30.1
2013,7,23,15304,1050,-5,SCT033CB BKN045,6,,79,26,74,23.4,72,22,79,7,VR,20,30.09,,,M,SP,,30.1
2013,7,23,15304,1053,-5,SCT033CB BKN045,10,,80,26.7,75,23.6,72,22.2,77,9,350,16,30.09,,,30.09,AA,0.01,30.1
2013,7,23,15304,1153,-5,BKN035TCU BKN080 OVC250,10,,86,30,76,24.6,72,22.2,63,5,250,,30.08,,,30.09,AA,T,30.09
2013,7,23,15304,1253,-5,BKN035CB BKN090 OVC250,10,,87,30.6,77,25.1,73,22.8,63,7,250,,30.06,,,30.07,AA,,30.07
2013,7,23,15304,1353,-5,BKN038CB BKN055 OVC250,10,,81,27.2,75,24.1,73,22.8,77,10,340,,30.06,,,30.07,AA,,30.07
2013,7,23,15304,1453,-5,FEW034CB BKN065 OVC110,10,#NAME?,79,26.1,77,24.9,76,24.4,91,5,90,,30.04,,,30.05,AA,T,30.05
2013,7,23,15304,1551,-5,FEW017CB BKN038CB OVC100,1,RA,79,26,76,24.5,75,24,88,9,10,,30.05,,,M,SP,,30.06
2013,7,23,15304,1553,-5,FEW017CB BKN038CB OVC100,1,#NAME?,77,25,76,24.2,75,23.9,94,5,VR,,30.04,,,30.05,AA,0.5,30.05
2013,7,23,15304,1600,-5,SCT021CB BKN040 OVC080,7,RA,75,24,75,23.8,75,24,100,6,130,,30.04,8,7,30.05,SP,,30.05
2013,7,23,15304,1603,-5,SCT021CB BKN040 OVC080,7,#NAME?,75,24,75,23.8,75,24,100,0,0,,30.04,,,M,SP,,30.05
2013,7,23,15304,1653,-5,SCT028CB BKN070 OVC180,10,,78,25.6,76,24.4,75,23.9,91,3,VR,,30.03,,,30.03,AA,0.02,30.04
2013,7,23,15304,1753,-5,FEW040 BKN200 OVC300,10,,80,26.7,77,24.7,75,23.9,85,0,0,,29.99,,,30,AA,,30
2013,7,23,15304,1853,-5,FEW030 BKN210 OVC300,10,,80,26.7,77,24.7,75,23.9,85,3,220,,29.99,,,30,AA,,30
2013,7,23,15304,1953,-5,FEW030 SCT190,10,,81,27.2,77,25.2,76,24.4,85,6,250,,29.98,,,29.99,AA,,29.99
2013,7,23,15304,2053,-5,FEW024 SCT160,10,,82,27.8,76,24.6,74,23.3,77,9,270,,30,,,30.01,AA,,30.01
2013,7,23,15304,2153,-5,SCT021 BKN170 BKN240,10,,82,27.8,76,24.3,73,22.8,74,11,270,,30.01,,,30.02,AA,,30.02
2013,7,23,15304,2253,-5,FEW018 SCT130 BKN250,10,,82,27.8,77,25,75,23.9,79,8,270,,30.02,,,30.02,AA,,30.03
2013,7,23,15304,2353,-5,FEW018 SCT250,10,,82,27.8,77,25,75,23.9,79,7,250,,30,,,30.01,AA,,30.01
2013,7,24,15304,53,-5,FEW020 SCT250,10,,81,27.2,77,24.8,75,23.9,82,8,240,,29.97,,,29.97,AA,,29.98
2013,7,24,15304,153,-5,SCT020 SCT250,10,,81,27.2,77,24.8,75,23.9,82,8,250,,29.95,,,29.96,AA,,29.96
2013,7,24,15304,253,-5,FEW020 SCT250,10,,81,27.2,77,25.2,76,24.4,85,10,230,,29.94,,,29.95,AA,,29.95
2013,7,24,15304,353,-5,FEW020 SCT250,10,,81,27.2,77,24.8,75,23.9,82,9,230,,29.93,,,29.93,AA,,29.94
2013,7,24,15304,453,-5,FEW250,10,,81,27.2,77,24.8,75,23.9,82,10,230,,29.94,,,29.94,AA,,29.95
2013,7,24,15304,553,-5,FEW025 SCT250,10,,81,27.2,77,24.8,75,23.9,82,10,230,,29.94,,,29.95,AA,,29.95
2013,7,24,15304,653,-5,FEW016CB,10,,82,27.8,77,25,75,23.9,79,7,240,,29.95,,,29.96,AA,,29.96
2013,7,24,15304,753,-5,SCT018CB SCT047 SCT250,10,,83,28.3,77,25.2,75,23.9,77,13,250,,29.97,,,29.98,AA,,29.98
2013,7,24,15304,844,-5,BKN022CB OVC070,4,#NAME?,81,27,77,24.8,75,24,82,10,260,21,29.98,,,M,SP,,29.99
2013,7,24,15304,851,-5,SCT024CB BKN036 OVC080,7,#NAME?,81,27,77,24.8,75,24,82,13,250,18,29.98,,,M,SP,,29.99
2013,7,24,15304,853,-5,SCT024CB BKN036 OVC080,7,,81,27.2,77,25.2,76,24.4,85,13,260,,29.98,,,29.99,AA,0.03,29.99
2013,7,24,15304,953,-5,SCT027TCU SCT080,10,,85,29.4,79,25.8,76,24.4,75,15,260,22,29.98,,,29.99,AA,T,29.99
